RMSE_log,MAE_log,MedAE_log,R2,RMSE_USD,MAE_USD,MedAE_USD,MAPE,modelo,codificacion,particion,segundos
0.8263974198562516,0.6167123264252764,0.4934249683291405,-0.00013280854860053815,81924.79311086524,52870.88726437475,35552.20053022356,100.79690965985199,Baseline_media,target,0,0.1
0.8304898739613567,0.6099063936068142,0.4800523938438719,-0.010062975593054357,79921.21891798991,52335.07576374745,37705.0,109.83391448241507,Baseline_mediana,target,0,0.1
0.41029060363626463,0.30217630840213633,0.22972632546995086,0.7534738967597933,50098.6663838956,28307.92736271014,16687.179990372453,32.66363359578259,Ridge,target,0,0.1
0.38998176259632994,0.2814390204252824,0.20967838418783735,0.7772753092053951,47556.15277090158,26465.852551498476,15360.045218349333,30.612399708395245,HistGradientBoosting,target,0,1.2
0.38392099798822465,0.2749375868215369,0.20176936219860941,0.7841443102400832,47083.93646547718,25942.036099796333,15100.000000000044,29.97400713969339,XGBoost,target,0,0.6
0.38591183264656226,0.2776958501880585,0.20815343657703167,0.7818998527202624,47246.315383780355,26168.536715014125,15592.091237446002,30.192148107323995,LightGBM,target,0,0.4
0.3815015501628606,0.273716109543976,0.20289807701932183,0.7868563576787712,47762.150832019186,25886.079511704687,14683.795256314683,29.715068377885785,CatBoost,target,0,2.6
0.798479852263775,0.5954599870293369,0.4528212921391255,-5.973829120264895e-08,81419.12729382173,51116.854525618386,34043.44602448414,94.33646011102698,Baseline_media,target,1,0.1
0.804023182295096,0.5912571788659328,0.4384172505480688,-0.01393296544248157,79541.29305014857,50787.39633401222,35669.00000000003,103.23087748762806,Baseline_mediana,target,1,0.1
0.4129260086210842,0.3087722303429888,0.2353369247877577,0.7325660259023072,51135.54451231076,28357.537996094674,17381.227680299795,33.00415574651016,Ridge,target,1,0.1
0.39840962418491027,0.2880788430295429,0.21236198259878059,0.7510387571796092,50465.21278361068,27006.977850881827,15639.730187131572,31.116042747827326,HistGradientBoosting,target,1,1.1
0.3952275079614345,0.28447313959389076,0.20532957934591423,0.754999805299247,49563.629015659375,26486.04896565921,15262.9140625,30.850041276325257,XGBoost,target,1,0.4
0.4011016037103665,0.28755946666452,0.20557647555269654,0.7476630216007014,50025.097131148184,26831.78138118921,15827.68740579077,31.069781434737326,LightGBM,target,1,0.5
0.3931918935818517,0.28222810704318557,0.2038110013436576,0.7575170469814729,49962.17480280151,26299.145246057098,15138.866755727795,30.63294069911774,CatBoost,target,1,2.7
0.8442369997513475,0.6236113883404454,0.4678558713697525,-0.0004679464073851225,82446.99825099764,52612.65038696362,34806.02324371599,108.18931225382707,Baseline_media,target,2,0.1
0.8505602833559285,0.6182922898079354,0.45716527397144446,-0.015510959565180338,80689.00879379231,52192.510187449065,36915.99999999994,117.4443174204401,Baseline_mediana,target,2,0.1
0.42276508335729207,0.3111331235083043,0.23082232036644257,0.7491161890529323,51320.10989531311,28679.615786383027,16341.9827674431,34.87351880615239,Ridge,target,2,0.1
0.3974577573424931,0.2881134828796034,0.21786503432476234,0.7782537056713478,48766.81131667445,26759.29219391272,15718.998228588029,32.13595197751564,HistGradientBoosting,target,2,1.1
0.3946743200004211,0.2854120693937815,0.2074493564348483,0.7813486544458023,48710.85781904184,26492.704937450653,15406.22265624997,31.80735287923675,XGBoost,target,2,0.3
0.3984370481103992,0.2883119456188751,0.21733177389756353,0.7771596441447897,48686.837039556405,26731.34306995025,15409.48662295792,32.260700035724525,LightGBM,target,2,0.4
0.39490792509764594,0.2850407842357008,0.21096838012393881,0.7810897412982705,49249.21598369037,26508.903149016845,15300.039625690497,32.17150951058792,CatBoost,target,2,2.7
0.831317770160071,0.6159986890705484,0.4544700003749531,-6.085212110429339e-05,81338.84543770716,52596.45855185352,35174.50000000006,102.5602003935228,Baseline_media,target,3,0.1
0.8356598373348811,0.609347633604304,0.4489968206762942,-0.010534997628960596,79342.08209980342,52072.256316218416,36469.000000000015,111.71675087991164,Baseline_mediana,target,3,0.1
0.41140659302906046,0.307553372923354,0.2428868925781149,0.7550740544513157,48843.14986159153,28511.202154332008,17705.731437125665,33.49424680480035,Ridge,target,3,0.1
0.3884044336335085,0.2861935000443692,0.21917395304181486,0.7816965212904649,47976.60057161479,27160.870570795512,15878.042247573212,30.686207705130304,HistGradientBoosting,target,3,1.1
0.3810352903577757,0.2796746374586112,0.20930487461457137,0.7899016217599866,47152.17491429683,26340.30247352059,15307.992187499978,29.918869827149035,XGBoost,target,3,0.3
0.38683393544029276,0.2832769744669701,0.21045884407485804,0.7834583553408304,47476.26024058056,26607.744268954375,15571.865685954399,30.27409353517781,LightGBM,target,3,0.4
0.3835584249855122,0.28200075755462356,0.21821131004355188,0.7871099558275272,47127.57869488762,26433.99457975928,15676.615738961216,30.49246195938153,CatBoost,target,3,2.7
0.8367926711206757,0.6077425219565015,0.4531926795358654,-6.01622838281024e-06,84699.60810722275,52120.90456697608,33973.38573817961,105.68463943879054,Baseline_media,target,4,0.1
0.841496062867016,0.6008539862547787,0.4459220539010804,-0.011279151259184328,82804.7782266078,51577.81214343928,35965.000000000015,115.01405310288074,Baseline_mediana,target,4,0.1
0.431856419111851,0.31066706112147346,0.22568819145060726,0.7336543331087004,53919.53578002581,28960.942908851703,16879.66074977069,34.14968763161937,Ridge,target,4,0.2
0.40958346072548574,0.28960490972313113,0.2101326963493806,0.7604193717173131,52857.40451880186,27674.498611591604,15452.53537506036,32.331116369317826,HistGradientBoosting,target,4,1.4
0.4042090641782409,0.28525096788155113,0.20653482549113988,0.7666654911030204,52767.18552103104,27339.645264965202,15059.66796874997,31.614641235686943,XGBoost,target,4,0.3
0.407172268796934,0.2878860737861238,0.20899475062357986,0.763231860817334,52475.925461651124,27513.10433011365,15089.1682590253,32.100384128973296,LightGBM,target,4,0.4
0.40717090850600457,0.2874566278077661,0.20483569205594776,0.7632334428161036,53340.73857552805,27558.98614727971,15030.183009004642,32.18852352269936,CatBoost,target,4,2.7
0.8459862496638388,0.6288782168470162,0.48705906028955326,-0.00017089331806063868,80146.86493809755,52697.448889369225,37026.410444205474,108.29834638357556,Baseline_media,target,5,0.1
0.8517291090309818,0.6223875970941856,0.4800523938438719,-0.013796023550952441,78281.52697087123,52183.90142566191,37469.0,117.61049236228511,Baseline_mediana,target,5,0.1
0.42350092775049814,0.31239453383235216,0.2328859488061248,0.7493565641181221,49648.730004581856,28852.386101022545,17532.648486356476,34.504155696471905,Ridge,target,5,0.1
0.40723622251697406,0.29270699621320306,0.21843709805750855,0.7682389745161795,48035.36034023979,27077.101237072508,15694.103212114855,32.44657127478172,HistGradientBoosting,target,5,1.2
0.4049577828063336,0.2902250106852171,0.2132788402808572,0.7708250721933255,48060.994027649314,27036.751088041783,15347.015624999985,32.02899100339611,XGBoost,target,5,0.4
