RMSE_log,MAE_log,MedAE_log,R2,RMSE_USD,MAE_USD,MedAE_USD,MAPE,modelo,codificacion,particion,segundos
0.381244627334114,0.2813131839936262,0.213397205324382,0.7792258764361639,50047.40169750101,26129.057449331503,14887.026190723089,29.859467624553425,HistGradientBoosting,target,10,1.7
0.3756870439785749,0.2771823106538883,0.2101601349657427,0.7856156190927962,49053.792678792175,25734.324747768667,14812.449218750007,29.51355960849972,XGBoost,target,10,0.7
0.37678530244990077,0.2774463069900647,0.21114299313984297,0.7843603529617679,48706.8995510177,25739.849236603244,14969.709531530378,29.58719006452459,LightGBM,target,10,0.8
0.37564728355813015,0.2764400414857808,0.2092054738784812,0.7856609949565294,49549.527032290775,25715.723789253854,14747.51315054687,29.457969649349536,CatBoost,target,10,4.2
0.7973795177624617,0.603929746147029,0.47567138765182904,-0.0006958522031585979,78115.42020447113,50387.25749946096,33792.97747332014,90.4174322916309,Baseline_media,target,11,0.2
0.7985259311591658,0.5998247657107867,0.4749766141457279,-0.0035753739193513656,76649.98207054984,50082.51794019934,34653.00000000002,96.41784721847137,Baseline_mediana,target,11,0.2
0.4009278627742471,0.29573107991054304,0.22020950485746127,0.7470093761655552,47579.52043603439,26734.007678056743,15189.346963371288,30.60875574390411,Ridge,target,11,0.3
0.37355919718964387,0.27247542499395455,0.1992086963529518,0.7803704281674051,45314.78104003515,24952.012591658546,13984.22148197316,28.182040152093396,HistGradientBoosting,target,11,2.0
0.3701696744168695,0.2694949803463129,0.19663342420453933,0.7843380031701943,45066.11043050276,24745.08866356124,13756.582031250065,27.968244877270664,XGBoost,target,11,0.7
0.3726507802422632,0.27148064480770107,0.20029644483024445,0.781437314686522,44875.488707250704,24847.063742477047,13992.99953463181,28.152204397642794,LightGBM,target,11,0.8
0.37198886165548145,0.2712281501094033,0.19870174552072228,0.7822130662815224,45266.51458072701,24853.708260354208,13987.662818285262,28.105206713700927,CatBoost,target,11,4.5
0.8287076216838694,0.6218760354380308,0.48237912647218906,-0.0003082338817419483,78002.53027120358,50623.88217606388,34228.44627981432,100.81958325422109,Baseline_media,target,12,0.2
0.8329217502230715,0.6202763497080992,0.4837904134451989,-0.010507598464385204,76606.49732017332,50506.05682006978,35339.00000000001,108.0021070359492,Baseline_mediana,target,12,0.2
0.40795524604546957,0.3009011724565719,0.2236113617533757,0.7575868237764427,47381.78657250216,26717.09240730313,15189.294641222019,33.058347201663594,Ridge,target,12,0.2
0.37885277972667125,0.27548089558403593,0.20465909490923373,0.7909394283085371,44284.082067420386,24689.341962104332,14056.214565440176,30.161454623746142,HistGradientBoosting,target,12,2.3
